ssn|cc_num|first|last|gender|job|dob|acct_num|trans_num|trans_date|trans_time|unix_time|category|amt|merchant|ip_address|payment_type
874-54-7234|30067378604006|Krista|Anderson|F|Tax inspector|1983-09-27|540133595219|e92b217c3eaffe8d5bd6a5da88f57c35|2021-01-29|15:21:39|1611933699|shopping_pos|4.70|Hernandez-Reyes|190.192.206.203|online
874-54-7234|30067378604006|Krista|Anderson|F|Tax inspector|1983-09-27|540133595219|09ae2a2092ab1bdd5989600496146fa3|2021-01-18|18:21:16|1610994076|kids_pets|14.07|Brown and Sons|186.201.16.250|online
874-54-7234|30067378604006|Krista|Anderson|F|Tax inspector|1983-09-27|540133595219|33468c4f5ef022af0fbfd185d280d79f|2021-01-04|01:09:30|1609722570|gas_transport|52.42|Mills, Gould and Gonzalez|63.165.246.187|online
874-54-7234|30067378604006|Krista|Anderson|F|Tax inspector|1983-09-27|540133595219|e8e672ccb4b35ce6fa5a6fc5709f552b|2021-01-20|03:05:32|1611111932|misc_net|2.92|Jordan-Munoz|18.18.170.141|online
874-54-7234|30067378604006|Krista|Anderson|F|Tax inspector|1983-09-27|540133595219|38986d9256af1bbf0bc76f0bffa0a73e|2021-01-11|18:49:03|1610390943|misc_pos|3.67|Rodriguez Inc|11.91.240.180|online
874-54-7234|30067378604006|Krista|Anderson|F|Tax inspector|1983-09-27|540133595219|4d4bda7083529ea74502cee87957f919|2021-01-18|18:03:13|1610992993|travel|2.47|Rush, Avila and Moreno|175.250.238.101|online
874-54-7234|30067378604006|Krista|Anderson|F|Tax inspector|1983-09-27|540133595219|f0dcc5f86da01ac4e139d7930a7277f3|2021-01-04|04:07:37|1609733257|gas_transport|69.06|Curtis and Sons|4.151.69.204|online
874-54-7234|30067378604006|Krista|Anderson|F|Tax inspector|1983-09-27|540133595219|0b10ebae8337fc4ad4ca7d9df20774b7|2021-01-21|16:34:32|1611246872|home|54.35|Edwards, Davis and Scott|119.195.62.28|online
874-54-7234|30067378604006|Krista|Anderson|F|Tax inspector|1983-09-27|540133595219|9e3e6a8429eb327cfbd2555e01305876|2021-01-10|19:37:09|1610307429|shopping_pos|5.84|Manning, Greer and Ford|131.217.244.1|online
874-54-7234|30067378604006|Krista|Anderson|F|Tax inspector|1983-09-27|540133595219|a7ccddff13f988afc95f18d63b146fb8|2021-01-18|13:27:23|1610976443|shopping_pos|6.30|Hernandez-Reyes|91.63.65.31|online
874-54-7234|30067378604006|Krista|Anderson|F|Tax inspector|1983-09-27|540133595219|44151af01abf5c4207348dff3a74c051|2021-01-01|14:14:21|1609510461|kids_pets|106.09|Anderson, Glover and Simon|27.73.238.97|online
874-54-7234|30067378604006|Krista|Anderson|F|Tax inspector|1983-09-27|540133595219|bcd347a0c78f23a1130cf5aeae5de5eb|2021-01-23|12:58:26|1611406706|food_dining|38.83|Anderson Inc|31.216.130.49|online
874-54-7234|30067378604006|Krista|Anderson|F|Tax inspector|1983-09-27|540133595219|8e4d5cc052d45f5ed79499d1cdd8d7d6|2021-01-03|13:40:43|1609681243|shopping_net|3.93|Singh Group|94.21.221.122|online
874-54-7234|30067378604006|Krista|Anderson|F|Tax inspector|1983-09-27|540133595219|40247fb4e2841ed1fb72b5d3ff6fbdf5|2021-01-25|14:24:26|1611584666|shopping_net|4.96|Payne Group|12.4.253.31|online
874-54-7234|30067378604006|Krista|Anderson|F|Tax inspector|1983-09-27|540133595219|b00c9e1a571ca19bccb834f66d5325ea|2021-01-21|14:00:55|1611237655|shopping_net|7.08|Durham, Cole and Carroll|114.219.135.58|online
874-54-7234|30067378604006|Krista|Anderson|F|Tax inspector|1983-09-27|540133595219|b49461b7c043fd80cd8c55f7c286c66f|2021-01-20|04:22:11|1611116531|gas_transport|47.07|Mills, Martin and Barnes|26.230.196.249|online
874-54-7234|30067378604006|Krista|Anderson|F|Tax inspector|1983-09-27|540133595219|333dfb3e9b98cd6174024d4b6b80aaaa|2021-01-08|02:22:51|1610072571|misc_net|4.96|Smith-Summers|13.24.90.123|online
874-54-7234|30067378604006|Krista|Anderson|F|Tax inspector|1983-09-27|540133595219|dfe6be34ec77c7dc633877bcf36bc097|2021-01-31|20:24:41|1612124681|kids_pets|52.48|Anderson, Brooks and Roberts|38.225.249.95|online
874-54-7234|30067378604006|Krista|Anderson|F|Tax inspector|1983-09-27|540133595219|715fb47e95560e6f14f9e3d379efcd3e|2021-01-23|13:52:18|1611409938|home|14.08|Johnson-Brown|137.239.156.152|online
874-54-7234|30067378604006|Krista|Anderson|F|Tax inspector|1983-09-27|540133595219|823a5d6b2ca0599efe18e0c945fc3bce|2021-01-22|07:04:06|1611299046|gas_transport|77.90|Gonzalez Group|159.198.244.86|online
874-54-7234|30067378604006|Krista|Anderson|F|Tax inspector|1983-09-27|540133595219|2ac0944de73cfefecb93632b601a2ee4|2021-01-26|02:35:19|1611628519|grocery_pos|72.87|Young-Mcdonald|76.249.139.0|online
874-54-7234|30067378604006|Krista|Anderson|F|Tax inspector|1983-09-27|540133595219|8301f96c8f2f74430356325d40d873da|2021-01-18|11:54:51|1610970891|gas_transport|39.79|Buchanan, Klein and Moss|166.26.97.196|online
874-54-7234|30067378604006|Krista|Anderson|F|Tax inspector|1983-09-27|540133595219|87871596d80f39ab96b77fb145e25b1b|2021-01-30|16:33:29|1612024409|travel|2.17|Smith PLC|10.97.218.84|online
874-54-7234|30067378604006|Krista|Anderson|F|Tax inspector|1983-09-27|540133595219|a9f51ed17111c4992532606293d7d70c|2021-01-04|17:20:36|1609780836|misc_pos|3.67|Guerrero Ltd|172.207.241.122|online
874-54-7234|30067378604006|Krista|Anderson|F|Tax inspector|1983-09-27|540133595219|809a3c03c14981fcfcc34689230a927e|2021-01-07|16:35:01|1610037301|shopping_net|8.87|Norris and Sons|38.60.253.108|online
874-54-7234|30067378604006|Krista|Anderson|F|Tax inspector|1983-09-27|540133595219|7a6de0b81790046629e0b2997ab05068|2021-01-20|11:12:50|1611141170|gas_transport|47.22|Buchanan, Klein and Moss|32.71.8.251|online
874-54-7234|30067378604006|Krista|Anderson|F|Tax inspector|1983-09-27|540133595219|586f408a46e2e137fb4d1e58e87bc062|2021-01-22|20:48:07|1611348487|misc_pos|7.03|Stephens-Turner|84.26.79.133|online
874-54-7234|30067378604006|Krista|Anderson|F|Tax inspector|1983-09-27|540133595219|4b1a4c9a502be829a05a0084e07b6a7b|2021-01-22|05:15:56|1611292556|grocery_pos|97.36|Mills, Flores and Green|55.196.87.48|online
874-54-7234|30067378604006|Krista|Anderson|F|Tax inspector|1983-09-27|540133595219|4a2edc4ccc81a9bc7719464598e6894c|2021-01-24|00:25:55|1611447955|gas_transport|53.16|Randall-Church|64.7.154.221|online
874-54-7234|30067378604006|Krista|Anderson|F|Tax inspector|1983-09-27|540133595219|d839122633b76a0178d8bd9055a586e8|2021-01-06|13:08:27|1609938507|shopping_net|1.11|Evans Inc|166.136.169.251|online
874-54-7234|30067378604006|Krista|Anderson|F|Tax inspector|1983-09-27|540133595219|d856a95699ce86f392fd94a23a69dd5d|2021-01-03|15:34:25|1609688065|home|5.59|Edwards, Davis and Scott|140.207.193.1|online
874-54-7234|30067378604006|Krista|Anderson|F|Tax inspector|1983-09-27|540133595219|547f426dea9f1ecdb55a4dcf2b1e664e|2021-01-23|20:39:54|1611434394|health_fitness|47.87|Gonzalez-Greene|171.94.242.156|online
874-54-7234|30067378604006|Krista|Anderson|F|Tax inspector|1983-09-27|540133595219|c25c995b0a087e6549ce498eb5bffd70|2021-01-24|10:42:11|1611484931|grocery_pos|101.42|Mills, Flores and Green|29.7.130.247|online
874-54-7234|30067378604006|Krista|Anderson|F|Tax inspector|1983-09-27|540133595219|0926b5570824ff1afe9e3b83964c0c69|2021-01-26|07:46:00|1611647160|gas_transport|59.54|Gonzalez Group|195.162.63.190|online
874-54-7234|30067378604006|Krista|Anderson|F|Tax inspector|1983-09-27|540133595219|a4a3f9ef8e9e015b4cb290438bc8d366|2021-01-02|20:25:00|1609619100|travel|2.48|Peterson, Case and Flores|207.100.49.149|online
874-54-7234|30067378604006|Krista|Anderson|F|Tax inspector|1983-09-27|540133595219|c90f3aebe909a2293dc7e12abbca92d2|2021-01-10|04:14:57|1610252097|gas_transport|61.74|Cantu PLC|213.28.88.111|online
874-54-7234|30067378604006|Krista|Anderson|F|Tax inspector|1983-09-27|540133595219|ca56803b251f0354ebdf08e515549f05|2021-01-24|21:47:29|1611524849|food_dining|12.84|Lewis and Sons|223.31.178.129|online
874-54-7234|30067378604006|Krista|Anderson|F|Tax inspector|1983-09-27|540133595219|338d308d2067cdd1b7654e35a3c4a918|2021-02-01|21:30:25|1612215025|shopping_net|5.08|Norris and Sons|101.10.68.208|online
874-54-7234|30067378604006|Krista|Anderson|F|Tax inspector|1983-09-27|540133595219|0a0c5433048d1edbe0188266aa1026c7|2021-01-21|04:05:07|1611201907|gas_transport|57.02|Curtis and Sons|223.28.58.56|online
874-54-7234|30067378604006|Krista|Anderson|F|Tax inspector|1983-09-27|540133595219|6517b46a05ac6054d1dce3ebed54e26e|2021-01-04|12:42:39|1609764159|entertainment|177.58|Gonzales, Hicks and Bates|173.173.135.120|online
874-54-7234|30067378604006|Krista|Anderson|F|Tax inspector|1983-09-27|540133595219|9ce5b146d39437c42582189c513da826|2021-01-29|10:27:40|1611916060|misc_net|5.40|Kaiser, Walker and Delgado|83.155.145.194|online
874-54-7234|30067378604006|Krista|Anderson|F|Tax inspector|1983-09-27|540133595219|ecddbd5886537197afb51f87cf85114b|2021-01-24|22:40:05|1611528005|shopping_pos|18.55|Mosley-Deleon|202.161.64.80|online
874-54-7234|30067378604006|Krista|Anderson|F|Tax inspector|1983-09-27|540133595219|66aa675fef4be0122b0c9968f5f27ab6|2021-01-05|23:08:03|1609888083|misc_pos|4.40|Miles, Martinez and Davidson|189.43.72.232|online
874-54-7234|30067378604006|Krista|Anderson|F|Tax inspector|1983-09-27|540133595219|c1cd8d9b006dc9108c20a7051bf163a2|2021-01-20|20:05:57|1611173157|kids_pets|117.63|Anderson, Glover and Simon|65.165.127.106|online
874-54-7234|30067378604006|Krista|Anderson|F|Tax inspector|1983-09-27|540133595219|47e43c8337e313cd3c7d4c15782354e9|2021-01-17|17:51:47|1610905907|kids_pets|1.13|Lewis-Marshall|65.19.55.60|online
874-54-7234|30067378604006|Krista|Anderson|F|Tax inspector|1983-09-27|540133595219|7cfbebbbeef73b645ecd3de86a6e6bda|2021-01-17|04:46:34|1610858794|gas_transport|62.91|Mills, Gould and Gonzalez|189.22.198.17|online
874-54-7234|30067378604006|Krista|Anderson|F|Tax inspector|1983-09-27|540133595219|da014c3676b16b200763b6b360409e79|2021-01-30|17:11:35|1612026695|shopping_pos|8.56|Carter, Williams and Clark|153.158.178.146|online
874-54-7234|30067378604006|Krista|Anderson|F|Tax inspector|1983-09-27|540133595219|1fd20ed104855f0e135db32fef531cf6|2021-01-15|05:08:03|1610687283|gas_transport|54.76|Park, Steele and Gonzales|178.73.107.224|online
874-54-7234|30067378604006|Krista|Anderson|F|Tax inspector|1983-09-27|540133595219|f1241d4fc9d4f570e3cbf0cc8e51677f|2021-01-01|13:58:43|1609509523|shopping_pos|8.95|Doyle, Butler and Clark|15.164.254.184|online
593-07-9099|3598959733322282|Kimberly|Franco|F|Development worker, international aid|1990-04-11|250720936921|3b568b3995253f242e7f0a7e81483605|2021-01-23|13:38:08|1611409088|health_fitness|51.16|Miller-Collins|159.97.13.82|online
593-07-9099|3598959733322282|Kimberly|Franco|F|Development worker, international aid|1990-04-11|250720936921|de9130dc326aea969caefad53047f1ce|2021-01-16|00:26:37|1610756797|grocery_pos|108.10|Young-Mcdonald|8.173.168.36|online
593-07-9099|3598959733322282|Kimberly|Franco|F|Development worker, international aid|1990-04-11|250720936921|cd6e0df9f56d2a05773bdce326f4b803|2021-01-24|17:30:22|1611509422|health_fitness|79.33|Liu Group|175.95.152.37|online
593-07-9099|3598959733322282|Kimberly|Franco|F|Development worker, international aid|1990-04-11|250720936921|fb8acf4af612804a47273ccc6a71d68a|2021-01-02|08:06:18|1609574778|grocery_pos|98.59|Clarke Inc|36.155.190.238|online
593-07-9099|3598959733322282|Kimberly|Franco|F|Development worker, international aid|1990-04-11|250720936921|b08eb377b1641b0876e2a5312bcb3cdc|2021-01-19|18:56:01|1611082561|food_dining|5.01|House-Silva|214.20.255.204|online
593-07-9099|3598959733322282|Kimberly|Franco|F|Development worker, international aid|1990-04-11|250720936921|7d5e11b0287f5a28b1a83b3f0085926a|2021-01-21|03:29:15|1611199755|grocery_pos|112.88|Mills, Flores and Green|169.115.246.157|online
593-07-9099|3598959733322282|Kimberly|Franco|F|Development worker, international aid|1990-04-11|250720936921|28ac04d818a0d444ee4bdfcf32a3e72d|2021-01-10|06:26:52|1610260012|gas_transport|69.80|Cantu PLC|194.217.204.18|online
593-07-9099|3598959733322282|Kimberly|Franco|F|Development worker, international aid|1990-04-11|250720936921|2826607cdbf4ca8b783ba3e3b7b2ee8e|2021-01-30|21:45:09|1612043109|misc_net|7.11|Gonzalez LLC|64.154.168.53|online
593-07-9099|3598959733322282|Kimberly|Franco|F|Development worker, international aid|1990-04-11|250720936921|14a0210044899a85e03709b6903b8c34|2021-01-17|23:53:55|1610927635|personal_care|70.94|Clark Group|144.113.7.165|online
593-07-9099|3598959733322282|Kimberly|Franco|F|Development worker, international aid|1990-04-11|250720936921|47a633fdbd2dee62e9bb0cbfe205f2e1|2021-01-18|19:07:05|1610996825|shopping_net|629.41|Singh Group|208.51.153.95|online
593-07-9099|3598959733322282|Kimberly|Franco|F|Development worker, international aid|1990-04-11|250720936921|f5492740b39fa6dc393fd4d7232fc1a9|2021-01-02|11:23:04|1609586584|gas_transport|81.24|Nelson, Rivera and Moreno|204.87.2.217|online
593-07-9099|3598959733322282|Kimberly|Franco|F|Development worker, international aid|1990-04-11|250720936921|e93536d06f6c29414c65ea3e397943fc|2021-01-09|21:01:33|1610226093|misc_net|36.92|Smith-Summers|206.193.53.157|online
593-07-9099|3598959733322282|Kimberly|Franco|F|Development worker, international aid|1990-04-11|250720936921|d678bc797506de11ddb27fa1c1236807|2021-01-31|18:24:41|1612117481|kids_pets|1.37|Peterson-Zimmerman|2.232.109.163|online
593-07-9099|3598959733322282|Kimberly|Franco|F|Development worker, international aid|1990-04-11|250720936921|d2d9389e06f678498e90df0c50990665|2021-01-04|12:57:03|1609765023|health_fitness|123.57|Reeves-Tate|115.237.99.12|online
593-07-9099|3598959733322282|Kimberly|Franco|F|Development worker, international aid|1990-04-11|250720936921|e7c98d8767c0bcfc7e462da6c3bb960e|2021-01-16|17:13:14|1610817194|food_dining|5.04|Coleman, Lucas and Dunn|199.183.36.188|online
593-07-9099|3598959733322282|Kimberly|Franco|F|Development worker, international aid|1990-04-11|250720936921|cca15665e66f33dfae0ceb0882b3f641|2021-01-04|09:10:38|1609751438|gas_transport|70.56|Olson Inc|217.244.180.164|online
593-07-9099|3598959733322282|Kimberly|Franco|F|Development worker, international aid|1990-04-11|250720936921|c3a2b772dfab65caa00e71da6603f3f0|2021-01-24|09:52:43|1611481963|grocery_pos|91.77|Livingston-Johnson|177.126.197.179|online
593-07-9099|3598959733322282|Kimberly|Franco|F|Development worker, international aid|1990-04-11|250720936921|a8e86944b65f0fc06e4121782fd80f75|2021-01-28|14:43:52|1611845032|food_dining|5.34|Acosta, Taylor and Byrd|165.240.182.190|online
593-07-9099|3598959733322282|Kimberly|Franco|F|Development worker, international aid|1990-04-11|250720936921|d594b268cc29425f9aeded2128884a8f|2021-01-01|19:09:21|1609528161|shopping_pos|3.10|Doyle, Butler and Clark|15.61.118.154|online
593-07-9099|3598959733322282|Kimberly|Franco|F|Development worker, international aid|1990-04-11|250720936921|d8be1a696e7268898c99c1f2c2d9f360|2021-01-10|07:44:02|1610264642|grocery_pos|120.54|Johnson-Thompson|111.26.53.112|online
593-07-9099|3598959733322282|Kimberly|Franco|F|Development worker, international aid|1990-04-11|250720936921|fde28295c6d3db9b1c8bf3a2fd02d036|2021-01-25|17:57:36|1611597456|kids_pets|14.48|Anderson, Glover and Simon|29.13.141.249|online
593-07-9099|3598959733322282|Kimberly|Franco|F|Development worker, international aid|1990-04-11|250720936921|461758a31539b9f392df8a0236c9266c|2021-01-20|17:05:41|1611162341|personal_care|7.78|Savage and Sons|99.191.166.223|online
593-07-9099|3598959733322282|Kimberly|Franco|F|Development worker, international aid|1990-04-11|250720936921|7e0548397c2535c2fcdf4957ba6421ca|2021-01-15|14:49:22|1610722162|misc_pos|9.66|Mcclure-Marshall|54.45.56.156|online
593-07-9099|3598959733322282|Kimberly|Franco|F|Development worker, international aid|1990-04-11|250720936921|25ae466fe7b5ac7da9a6d32d7aee4e86|2021-01-10|14:04:10|1610287450|food_dining|8.40|Smith-Davis|209.185.82.157|online
593-07-9099|3598959733322282|Kimberly|Franco|F|Development worker, international aid|1990-04-11|250720936921|f7ab522d7cf96252baff9a33eba0d3f9|2021-01-06|14:18:14|1609942694|personal_care|30.59|Dyer LLC|97.75.206.178|online
593-07-9099|3598959733322282|Kimberly|Franco|F|Development worker, international aid|1990-04-11|250720936921|88007f312656a7e3aa506831091b7c39|2021-01-10|14:58:56|1610290736|personal_care|23.71|Savage and Sons|200.128.170.26|online
593-07-9099|3598959733322282|Kimberly|Franco|F|Development worker, international aid|1990-04-11|250720936921|da61975fdbd1b58007d82dd1b9f68531|2021-01-27|13:54:07|1611755647|personal_care|3.83|Savage and Sons|41.84.50.240|online
593-07-9099|3598959733322282|Kimberly|Franco|F|Development worker, international aid|1990-04-11|250720936921|28afb1fe0bd7e72b1f627a7ce02d64d3|2021-01-10|21:15:27|1610313327|misc_pos|41.21|Guerrero Ltd|68.250.181.69|online
593-07-9099|3598959733322282|Kimberly|Franco|F|Development worker, international aid|1990-04-11|250720936921|151b33958bb88a2283f145a70dec8e50|2021-01-22|12:05:08|1611317108|shopping_pos|2.95|Watts, Hunt and Phillips|75.195.163.220|online
593-07-9099|3598959733322282|Kimberly|Franco|F|Development worker, international aid|1990-04-11|250720936921|33060d330a20057120782f6f2eb2f3a9|2021-01-06|19:14:46|1609960486|personal_care|29.36|Smith Ltd|6.140.40.197|online
593-07-9099|3598959733322282|Kimberly|Franco|F|Development worker, international aid|1990-04-11|250720936921|d21721a441ca6168462640f245b09b69|2021-01-01|11:30:04|1609500604|gas_transport|65.73|Cantu PLC|216.110.208.173|online
593-07-9099|3598959733322282|Kimberly|Franco|F|Development worker, international aid|1990-04-11|250720936921|3317d8d65b72f7baf81234acc0a938fd|2021-01-30|23:16:19|1612048579|shopping_net|3.52|Payne Group|189.239.244.146|online
593-07-9099|3598959733322282|Kimberly|Franco|F|Development worker, international aid|1990-04-11|250720936921|4398c0e8088cdde461e96797f61b8657|2021-01-02|18:58:05|1609613885|home|35.80|Hampton-Rollins|165.163.97.94|online
593-07-9099|3598959733322282|Kimberly|Franco|F|Development worker, international aid|1990-04-11|250720936921|bac8e200731ff14caae0eae6e056df65|2021-01-10|11:11:40|1610277100|grocery_pos|99.14|Daniels, Scott and Hawkins|38.181.156.88|online
593-07-9099|3598959733322282|Kimberly|Franco|F|Development worker, international aid|1990-04-11|250720936921|f7ea1623dc4d6e748ed3d0e9ea44457f|2021-01-02|22:18:42|1609625922|food_dining|1.22|Smith, Sanchez and Villanueva|35.202.227.10|online
593-07-9099|3598959733322282|Kimberly|Franco|F|Development worker, international aid|1990-04-11|250720936921|de9d85f16aa7bba33e869276501d89e9|2021-01-16|16:58:09|1610816289|shopping_pos|3.38|Watts, Hunt and Phillips|211.26.234.21|online
593-07-9099|3598959733322282|Kimberly|Franco|F|Development worker, international aid|1990-04-11|250720936921|a69bdc279b6f5b3fd5cc4b0c570fd42d|2021-01-08|20:22:34|1610137354|food_dining|49.73|Lewis and Sons|192.194.112.7|online
593-07-9099|3598959733322282|Kimberly|Franco|F|Development worker, international aid|1990-04-11|250720936921|979620b532d93cfe6267bba3521917f9|2021-01-20|09:53:23|1611136403|grocery_pos|106.36|Lynch Ltd|174.87.68.237|online
593-07-9099|3598959733322282|Kimberly|Franco|F|Development worker, international aid|1990-04-11|250720936921|548ed480e77d6c7a3c402908655333fa|2021-01-13|14:19:32|1610547572|home|29.41|Newman Group|174.64.90.61|online
593-07-9099|3598959733322282|Kimberly|Franco|F|Development worker, international aid|1990-04-11|250720936921|da01edbc1f4f2e0648b7cb2618d1ba9d|2021-01-13|11:43:00|1610538180|gas_transport|33.78|Olson Inc|189.212.57.68|online
593-07-9099|3598959733322282|Kimberly|Franco|F|Development worker, international aid|1990-04-11|250720936921|48214ad939e73e1a055eb8c5199f3cb0|2021-01-08|20:05:55|1610136355|misc_pos|7.79|Mitchell, Kelley and Powell|67.109.135.120|online
593-07-9099|3598959733322282|Kimberly|Franco|F|Development worker, international aid|1990-04-11|250720936921|6ba3b0e7e3d03a1d5ad73948b443cd03|2021-01-24|04:40:40|1611463240|gas_transport|46.13|Buchanan, Klein and Moss|57.198.103.245|online
593-07-9099|3598959733322282|Kimberly|Franco|F|Development worker, international aid|1990-04-11|250720936921|863f4bcc206e3d594b85be46a0505bfd|2021-01-27|11:36:06|1611747366|gas_transport|102.02|Nelson, Rivera and Moreno|34.94.174.148|online
593-07-9099|3598959733322282|Kimberly|Franco|F|Development worker, international aid|1990-04-11|250720936921|34268fdfbfc65f29f122f43bd14f1bea|2021-02-01|23:08:26|1612220906|travel|5.59|Rush, Avila and Moreno|137.156.161.65|online
593-07-9099|3598959733322282|Kimberly|Franco|F|Development worker, international aid|1990-04-11|250720936921|0efb85a2e8e3d3b23ee0ee12585f81b3|2021-02-01|06:15:11|1612160111|gas_transport|106.84|Olson Inc|140.110.142.237|online
593-07-9099|3598959733322282|Kimberly|Franco|F|Development worker, international aid|1990-04-11|250720936921|8379039493511f652000e2b84b38a2e1|2021-01-19|21:05:59|1611090359|shopping_pos|5.40|Hernandez-Reyes|172.205.44.119|online
593-07-9099|3598959733322282|Kimberly|Franco|F|Development worker, international aid|1990-04-11|250720936921|c4838e1aa0df51d7993298484c27c757|2021-01-08|22:19:31|1610144371|home|22.61|Woodward-Martinez|199.23.202.234|online
593-07-9099|3598959733322282|Kimberly|Franco|F|Development worker, international aid|1990-04-11|250720936921|52d18d7828fda5576362cebf60fc5fc6|2021-01-16|17:28:03|1610818083|home|27.78|Lynch, Rojas and Jones|223.152.5.4|online
593-07-9099|3598959733322282|Kimberly|Franco|F|Development worker, international aid|1990-04-11|250720936921|6e3653ba0857a3017aeb80996ec5e353|2021-01-23|23:53:05|1611445985|home|66.13|Hampton-Rollins|98.174.167.179|online
593-07-9099|3598959733322282|Kimberly|Franco|F|Development worker, international aid|1990-04-11|250720936921|4f22e317a4e3ac1e9e274550bf692a64|2021-01-31|15:36:07|1612107367|kids_pets|71.34|Sanchez Group|87.4.15.52|online
593-07-9099|3598959733322282|Kimberly|Franco|F|Development worker, international aid|1990-04-11|250720936921|2049262015912fc14893626550f0351f|2021-01-26|12:45:49|1611665149|food_dining|5.31|Hansen PLC|100.20.159.161|online
593-07-9099|3598959733322282|Kimberly|Franco|F|Development worker, international aid|1990-04-11|250720936921|d2138c1941332087f2decc704a367628|2021-01-16|13:15:12|1610802912|personal_care|97.95|Dyer LLC|49.33.3.37|online
593-07-9099|3598959733322282|Kimberly|Franco|F|Development worker, international aid|1990-04-11|250720936921|12d5194233f0066a7d786aaa12d9bee0|2021-01-09|15:34:11|1610206451|kids_pets|30.90|Hall Group|39.32.12.9|online
593-07-9099|3598959733322282|Kimberly|Franco|F|Development worker, international aid|1990-04-11|250720936921|843bcfd06cec7a64cde842151cf66878|2021-01-20|09:36:26|1611135386|gas_transport|68.62|Olson Inc|136.208.2.129|online
593-07-9099|3598959733322282|Kimberly|Franco|F|Development worker, international aid|1990-04-11|250720936921|4dea0f901a790a85ea5d45b97fd86332|2021-01-17|10:40:37|1610880037|gas_transport|61.47|Mills, Martin and Barnes|176.182.226.12|online
593-07-9099|3598959733322282|Kimberly|Franco|F|Development worker, international aid|1990-04-11|250720936921|7a9b490391fc6c433837edd0e379268c|2021-01-04|23:45:01|1609803901|personal_care|6.23|Drake, Grimes and Thomas|64.157.92.81|online
593-07-9099|3598959733322282|Kimberly|Franco|F|Development worker, international aid|1990-04-11|250720936921|9f382dd7cfeacc33ca15c0f8ff0892e3|2021-02-01|09:54:41|1612173281|grocery_pos|91.35|Daniels, Scott and Hawkins|219.27.199.240|online
593-07-9099|3598959733322282|Kimberly|Franco|F|Development worker, international aid|1990-04-11|250720936921|b834a0bf741ad9b5bfbf5d38847f7000|2021-01-14|14:31:17|1610634677|entertainment|6.36|Harris, Lara and Richardson|164.134.15.183|online
593-07-9099|3598959733322282|Kimberly|Franco|F|Development worker, international aid|1990-04-11|250720936921|2417970235935a640fc66f54d9fd0b9e|2021-01-01|22:37:07|1609540627|health_fitness|24.00|Estes-Olsen|117.37.244.176|online
593-07-9099|3598959733322282|Kimberly|Franco|F|Development worker, international aid|1990-04-11|250720936921|8f71a24074eb854f90f3f6db466c9b3f|2021-01-18|12:06:21|1610971581|personal_care|51.44|Dyer LLC|130.234.242.236|online
593-07-9099|3598959733322282|Kimberly|Franco|F|Development worker, international aid|1990-04-11|250720936921|f8dc3c6c0e8ba21f00551223a6d307d1|2021-01-10|17:41:54|1610300514|home|52.75|Edwards, Davis and Scott|25.226.244.174|online
593-07-9099|3598959733322282|Kimberly|Franco|F|Development worker, international aid|1990-04-11|250720936921|4ac035911f23feadb382661d706ee974|2021-01-23|03:33:21|1611372801|grocery_pos|115.72|Lynch Ltd|88.232.159.128|online
593-07-9099|3598959733322282|Kimberly|Franco|F|Development worker, international aid|1990-04-11|250720936921|406bf87e7e3a4c223dee77b5839987be|2021-01-19|02:40:20|1611024020|grocery_net|41.93|Burke Group|40.157.33.79|online
593-07-9099|3598959733322282|Kimberly|Franco|F|Development worker, international aid|1990-04-11|250720936921|2fb27f24b10f791972688673b7820392|2021-01-30|01:42:24|1611970944|gas_transport|60.53|Randall-Church|121.144.239.4|online
593-07-9099|3598959733322282|Kimberly|Franco|F|Development worker, international aid|1990-04-11|250720936921|9b40b6e533da8ecce7a5e2b9783f8ae0|2021-01-25|13:46:21|1611582381|personal_care|2.36|Ray, Murray and Young|101.189.133.3|online
593-07-9099|3598959733322282|Kimberly|Franco|F|Development worker, international aid|1990-04-11|250720936921|0db3a9d9746c753948d8e1ad92ae0971|2021-01-16|21:21:25|1610832085|personal_care|65.98|Dyer LLC|81.231.65.134|online
593-07-9099|3598959733322282|Kimberly|Franco|F|Development worker, international aid|1990-04-11|250720936921|0f8093cbd2f3f1ee0d12ac1d30a32b1c|2021-01-13|13:37:41|1610545061|shopping_net|6.10|Shea, Dorsey and Torres|143.221.49.32|online
593-07-9099|3598959733322282|Kimberly|Franco|F|Development worker, international aid|1990-04-11|250720936921|77d9a4dbe05924157366317ea64b5078|2021-01-28|01:26:53|1611797213|gas_transport|34.00|Randall-Church|31.120.153.239|online
593-07-9099|3598959733322282|Kimberly|Franco|F|Development worker, international aid|1990-04-11|250720936921|ca1d5a92a957bd6e73a700c122c5293f|2021-01-30|13:25:33|1612013133|personal_care|15.37|Pierce-Cannon|128.146.244.180|online
593-07-9099|3598959733322282|Kimberly|Franco|F|Development worker, international aid|1990-04-11|250720936921|1144853f416df594f3387e224de46dea|2021-01-23|23:21:21|1611444081|shopping_pos|2.45|Mosley-Deleon|202.177.220.86|online
593-07-9099|3598959733322282|Kimberly|Franco|F|Development worker, international aid|1990-04-11|250720936921|48446bead888baac4d8104cbac5d422e|2021-01-08|13:53:55|1610114035|shopping_net|8.03|Payne Group|38.194.144.173|online
